country,age,date,afr,gender,fertility_rate
Poland,15-19,2002,0.0144512646508748,Female,14.4512646508748
Poland,15-19,2003,0.0138936792948528,Female,13.893679294852799
Poland,15-19,2004,0.0136611078431044,Female,13.6611078431044
Poland,15-19,2005,0.0138962937927723,Female,13.8962937927723
Poland,15-19,2006,0.0146167848722709,Female,14.6167848722709
Poland,15-19,2007,0.0154649768615864,Female,15.464976861586399
Poland,15-19,2008,0.0158437715711973,Female,15.843771571197301
Poland,15-19,2009,0.0155082918785638,Female,15.508291878563801
Poland,15-19,2010,0.0148031422602059,Female,14.8031422602059
Poland,15-19,2011,0.0141620919339275,Female,14.162091933927499
Poland,15-19,2012,0.0136426715083719,Female,13.642671508371901
Poland,15-19,2013,0.0131172049501867,Female,13.1172049501867
Poland,15-19,2014,0.0125770133566803,Female,12.5770133566803
Poland,15-19,2015,0.012099182599802,Female,12.099182599801999
Poland,15-19,2016,0.0117186393290132,Female,11.7186393290132
Poland,15-19,2017,0.011437313471329,Female,11.437313471328999
Poland,15-19,2018,0.011317659115525701,Female,11.3176591155257
Poland,15-19,2019,0.0114160762148466,Female,11.4160762148466
Poland,20-24,2002,0.0656162258554121,Female,65.6162258554121
Poland,20-24,2003,0.0618144151735637,Female,61.8144151735637
Poland,20-24,2004,0.0595413999914016,Female,59.541399991401605
Poland,20-24,2005,0.0586161370483495,Female,58.61613704834949
Poland,20-24,2006,0.0588252810759571,Female,58.8252810759571
Poland,20-24,2007,0.0594464937097418,Female,59.4464937097418
Poland,20-24,2008,0.0590941379871744,Female,59.094137987174406
Poland,20-24,2009,0.0570809100877965,Female,57.0809100877965
Poland,20-24,2010,0.0541915221951124,Female,54.1915221951124
Poland,20-24,2011,0.0515204716903665,Female,51.5204716903665
Poland,20-24,2012,0.0495794801438383,Female,49.579480143838296
Poland,20-24,2013,0.0482626756807132,Female,48.2626756807132
Poland,20-24,2014,0.0478169562582287,Female,47.8169562582287
Poland,20-24,2015,0.0481621241865677,Female,48.1621241865677
Poland,20-24,2016,0.0490146712267068,Female,49.0146712267068
Poland,20-24,2017,0.0494625922691012,Female,49.4625922691012
Poland,20-24,2018,0.0491627987709782,Female,49.1627987709782
Poland,20-24,2019,0.0487586571366176,Female,48.7586571366176
Poland,25-29,2002,0.0878525444749843,Female,87.85254447498431
Poland,25-29,2003,0.0876117346908959,Female,87.6117346908959
